Mon-Yr,county,price
Sep-1993,Sacramento,125000
Oct-1993,Sacramento,128000
Nov-1993,Sacramento,124900
Dec-1993,Sacramento,126000
Jan-1994,Sacramento,125000
Feb-1994,Sacramento,124000
Mar-1994,Sacramento,129700
Apr-1994,Sacramento,126500
May-1994,Sacramento,128750
Jun-1994,Sacramento,122000
Jul-1994,Sacramento,129000
Aug-1994,Sacramento,124000
Sep-1994,Sacramento,118000
Oct-1994,Sacramento,121000
Nov-1994,Sacramento,122000
Dec-1994,Sacramento,122000
Jan-1995,Sacramento,119750
Feb-1995,Sacramento,120000
Mar-1995,Sacramento,120000
Apr-1995,Sacramento,116775
May-1995,Sacramento,115000
Jun-1995,Sacramento,119990
Jul-1995,Sacramento,121000
Aug-1995,Sacramento,122000
Sep-1995,Sacramento,120000
Oct-1995,Sacramento,120000
Nov-1995,Sacramento,119000
Dec-1995,Sacramento,115000
Jan-1996,Sacramento,111950
Feb-1996,Sacramento,111000
Mar-1996,Sacramento,117000
Apr-1996,Sacramento,117000
May-1996,Sacramento,118000
Jun-1996,Sacramento,115000
Jul-1996,Sacramento,117950
Aug-1996,Sacramento,115000
Sep-1996,Sacramento,115000
Oct-1996,Sacramento,115000
Nov-1996,Sacramento,110230
Dec-1996,Sacramento,110000
Jan-1997,Sacramento,113000
Feb-1997,Sacramento,111090
Mar-1997,Sacramento,117000
Apr-1997,Sacramento,110000
May-1997,Sacramento,116000
Jun-1997,Sacramento,120000
Jul-1997,Sacramento,122500
Aug-1997,Sacramento,117000
Sep-1997,Sacramento,115950
Oct-1997,Sacramento,114000
Nov-1997,Sacramento,116500
Dec-1997,Sacramento,115000
Jan-1998,Sacramento,114745
Feb-1998,Sacramento,113000
Mar-1998,Sacramento,118250
Apr-1998,Sacramento,125000
May-1998,Sacramento,129025
Jun-1998,Sacramento,125652
Jul-1998,Sacramento,126750
Aug-1998,Sacramento,126000
Sep-1998,Sacramento,125285
Oct-1998,Sacramento,127340
Nov-1998,Sacramento,116135
Dec-1998,Sacramento,135137
Jan-1999,Sacramento,120000
Feb-1999,Sacramento,125298
Mar-1999,Sacramento,129393
Apr-1999,Sacramento,131576
May-1999,Sacramento,131370
Jun-1999,Sacramento,132135
Jul-1999,Sacramento,131367
Aug-1999,Sacramento,133231
Sep-1999,Sacramento,135975
Oct-1999,Sacramento,131481
Nov-1999,Sacramento,134438
Dec-1999,Sacramento,132652
Jan-2000,Sacramento,132317
Feb-2000,Sacramento,129354
Mar-2000,Sacramento,135284
Apr-2000,Sacramento,138234
May-2000,Sacramento,142407
Jun-2000,Sacramento,145424
Jul-2000,Sacramento,149116
Aug-2000,Sacramento,149339
Sep-2000,Sacramento,149967
Oct-2000,Sacramento,149878
Nov-2000,Sacramento,152972
Dec-2000,Sacramento,149827
Jan-2001,Sacramento,152052
Feb-2001,Sacramento,163600
Mar-2001,Sacramento,166875
Apr-2001,Sacramento,172235
May-2001,Sacramento,172235
Jun-2001,Sacramento,179270
Jul-2001,Sacramento,177017
Aug-2001,Sacramento,177911
Sep-2001,Sacramento,174398
Oct-2001,Sacramento,175513
Nov-2001,Sacramento,177342
Dec-2001,Sacramento,178283
Jan-2002,Sacramento,179385
Feb-2002,Sacramento,182840
Mar-2002,Sacramento,187196
Apr-2002,Sacramento,195953
May-2002,Sacramento,206486
Jun-2002,Sacramento,216613
Jul-2002,Sacramento,214482
Aug-2002,Sacramento,221107
Sep-2002,Sacramento,225553
Oct-2002,Sacramento,223006
Nov-2002,Sacramento,225000
Dec-2002,Sacramento,226899
Jan-2003,Sacramento,227403
Feb-2003,Sacramento,228820
Mar-2003,Sacramento,233451
Apr-2003,Sacramento,236293
May-2003,Sacramento,241465
Jun-2003,Sacramento,251913
Jul-2003,Sacramento,247410
Aug-2003,Sacramento,255152
Sep-2003,Sacramento,256165
Oct-2003,Sacramento,257440
Nov-2003,Sacramento,260013
Dec-2003,Sacramento,267320
Jan-2004,Sacramento,262213
Feb-2004,Sacramento,277821
Mar-2004,Sacramento,286999
Apr-2004,Sacramento,296331
May-2004,Sacramento,306230
Jun-2004,Sacramento,320803
Jul-2004,Sacramento,322289
Aug-2004,Sacramento,328407
Sep-2004,Sacramento,335276
Oct-2004,Sacramento,337783
Nov-2004,Sacramento,345940
Dec-2004,Sacramento,347828
Jan-2005,Sacramento,346229
Feb-2005,Sacramento,351905
Mar-2005,Sacramento,357356
Apr-2005,Sacramento,369765
May-2005,Sacramento,379792
Jun-2005,Sacramento,381993
Jul-2005,Sacramento,387812
Aug-2005,Sacramento,394450
Sep-2005,Sacramento,383921
Oct-2005,Sacramento,383284
Nov-2005,Sacramento,379928
Dec-2005,Sacramento,379012
Jan-2006,Sacramento,372901
Feb-2006,Sacramento,378674
Mar-2006,Sacramento,376006
Apr-2006,Sacramento,374356
May-2006,Sacramento,381921
Jun-2006,Sacramento,384244
Jul-2006,Sacramento,377765
Aug-2006,Sacramento,378177
Sep-2006,Sacramento,369404
Oct-2006,Sacramento,366945
Nov-2006,Sacramento,365118
Dec-2006,Sacramento,363170
Jan-2007,Sacramento,359911
Feb-2007,Sacramento,374109
Mar-2007,Sacramento,362999
Apr-2007,Sacramento,361882
May-2007,Sacramento,356104
Jun-2007,Sacramento,351617
Jul-2007,Sacramento,346217
Aug-2007,Sacramento,332509
Sep-2007,Sacramento,325550
Oct-2007,Sacramento,309362
Nov-2007,Sacramento,299237
Dec-2007,Sacramento,285139
Jan-2008,Sacramento,258230
Feb-2008,Sacramento,258680
Mar-2008,Sacramento,258458
Apr-2008,Sacramento,235942
May-2008,Sacramento,233229
Jun-2008,Sacramento,220633
Jul-2008,Sacramento,219147
Aug-2008,Sacramento,220894
Sep-2008,Sacramento,195902
Oct-2008,Sacramento,196917
Nov-2008,Sacramento,184762
Dec-2008,Sacramento,181655
Jan-2009,Sacramento,167967
Feb-2009,Sacramento,168100
Mar-2009,Sacramento,168652
Apr-2009,Sacramento,167355
May-2009,Sacramento,179027
Jun-2009,Sacramento,179938
Jul-2009,Sacramento,181908
Aug-2009,Sacramento,188828
Sep-2009,Sacramento,180496
Oct-2009,Sacramento,185891
Nov-2009,Sacramento,185463
Dec-2009,Sacramento,186695
Jan-2010,Sacramento,173305
Feb-2010,Sacramento,176586
Mar-2010,Sacramento,180388
Apr-2010,Sacramento,182155
May-2010,Sacramento,189113
Jun-2010,Sacramento,194266
Jul-2010,Sacramento,185217
Aug-2010,Sacramento,184180
Sep-2010,Sacramento,180680
Oct-2010,Sacramento,178871
Nov-2010,Sacramento,181383
Dec-2010,Sacramento,177159
Jan-2011,Sacramento,169838
Feb-2011,Sacramento,167633
Mar-2011,Sacramento,167457
Apr-2011,Sacramento,168378
May-2011,Sacramento,166243
Jun-2011,Sacramento,165329
Jul-2011,Sacramento,168090
Aug-2011,Sacramento,166680
Sep-2011,Sacramento,164120
Oct-2011,Sacramento,163160
Nov-2011,Sacramento,164700
Dec-2011,Sacramento,161840
Jan-2012,Sacramento,161080
Feb-2012,Sacramento,163530
Mar-2012,Sacramento,166760
Apr-2012,Sacramento,168820
May-2012,Sacramento,169230
Jun-2012,Sacramento,172520
Jul-2012,Sacramento,176500
Aug-2012,Sacramento,184000
Sep-2012,Sacramento,180830
Oct-2012,Sacramento,189800
Nov-2012,Sacramento,194700
Dec-2012,Sacramento,195630
Jan-2013,Sacramento,201010
Feb-2013,Sacramento,203540
Mar-2013,Sacramento,220590
Apr-2013,Sacramento,221880
May-2013,Sacramento,243660
Jun-2013,Sacramento,247100
Jul-2013,Sacramento,254550
Aug-2013,Sacramento,257660
Sep-2013,Sacramento,255390
Oct-2013,Sacramento,253560
Nov-2013,Sacramento,246900
Dec-2013,Sacramento,250370
Jan-2014,Sacramento,242510
Feb-2014,Sacramento,260330
Mar-2014,Sacramento,263810
Apr-2014,Sacramento,267260
May-2014,Sacramento,273970
Jun-2014,Sacramento,271630
Jul-2014,Sacramento,276190
Aug-2014,Sacramento,272750
Sep-2014,Sacramento,276960
Oct-2014,Sacramento,270150
Nov-2014,Sacramento,266260
Dec-2014,Sacramento,269350
Jan-2015,Sacramento,256670
Feb-2015,Sacramento,283960
Mar-2015,Sacramento,282080
Apr-2015,Sacramento,283600
May-2015,Sacramento,293480
Jun-2015,Sacramento,295310
Jul-2015,Sacramento,291000
Aug-2015,Sacramento,290000
Sep-2015,Sacramento,290700
Oct-2015,Sacramento,290000
Nov-2015,Sacramento,290000
Dec-2015,Sacramento,296500
Jan-2016,Sacramento,281000
Feb-2016,Sacramento,299000
Mar-2016,Sacramento,305000
Apr-2016,Sacramento,309000
May-2016,Sacramento,317950
Jun-2016,Sacramento,329000
Jul-2016,Sacramento,320000
Aug-2016,Sacramento,323500
Sep-2016,Sacramento,317500
Oct-2016,Sacramento,320000
Nov-2016,Sacramento,325000
Dec-2016,Sacramento,314940
Jan-2017,Sacramento,305000
Feb-2017,Sacramento,324900
Mar-2017,Sacramento,326750
Apr-2017,Sacramento,326000
May-2017,Sacramento,342100
Jun-2017,Sacramento,347000
Jul-2017,Sacramento,353000
Aug-2017,Sacramento,348000
Sep-2017,Sacramento,347750
Oct-2017,Sacramento,349900
Nov-2017,Sacramento,349900
Dec-2017,Sacramento,350000
Jan-2018,Sacramento,350000
Feb-2018,Sacramento,350000
Mar-2018,Sacramento,365000
Apr-2018,Sacramento,369000
May-2018,Sacramento,375000
Jun-2018,Sacramento,375000
Jul-2018,Sacramento,370000
Aug-2018,Sacramento,369950
Sep-2018,Sacramento,372000
Oct-2018,Sacramento,360000
Nov-2018,Sacramento,365000
Dec-2018,Sacramento,364500
Jan-2019,Sacramento,352250
Feb-2019,Sacramento,360000
Mar-2019,Sacramento,365000
Apr-2019,Sacramento,385000
May-2019,Sacramento,385000
Jun-2019,Sacramento,390000
Jul-2019,Sacramento,390000
Aug-2019,Sacramento,386000
Sep-2019,Sacramento,385000
Oct-2019,Sacramento,385000
Nov-2019,Sacramento,385000
Dec-2019,Sacramento,385000
Jan-2020,Sacramento,379000
Feb-2020,Sacramento,398500
Mar-2020,Sacramento,400000
Apr-2020,Sacramento,400000
May-2020,Sacramento,395000
Jun-2020,Sacramento,417000
Jul-2020,Sacramento,422740
Aug-2020,Sacramento,425000
Sep-2020,Sacramento,439000
Oct-2020,Sacramento,440000
Nov-2020,Sacramento,442500
Dec-2020,Sacramento,442250
Jan-2021,Sacramento,450000
Feb-2021,Sacramento,463000
Mar-2021,Sacramento,485000
Apr-2021,Sacramento,490000
May-2021,Sacramento,500000
Jun-2021,Sacramento,525000
Jul-2021,Sacramento,514000
Aug-2021,Sacramento,515000
Sep-2021,Sacramento,507000
Oct-2021,Sacramento,510000
Nov-2021,Sacramento,515000
Dec-2021,Sacramento,515000
Jan-2022,Sacramento,524000
Jan-1999,San Benito,259375
Feb-1999,San Benito,232499
Mar-1999,San Benito,261666
Apr-1999,San Benito,252500
May-1999,San Benito,244827
Jun-1999,San Benito,282812
Jul-1999,San Benito,268333
Aug-1999,San Benito,253125
Sep-1999,San Benito,270312
Oct-1999,San Benito,277380
Nov-1999,San Benito,274000
Dec-1999,San Benito,270454
Jan-2000,San Benito,335714
Feb-2000,San Benito,300000
Mar-2000,San Benito,294696
Apr-2000,San Benito,315384
May-2000,San Benito,359999
Jun-2000,San Benito,348571
Jul-2000,San Benito,336111
Aug-2000,San Benito,373809
Sep-2000,San Benito,345000
Oct-2000,San Benito,379166
Nov-2000,San Benito,355555
Dec-2000,San Benito,365714
Jan-2001,San Benito,365517
Feb-2001,San Benito,377499
Mar-2001,San Benito,361764
Apr-2001,San Benito,367391
May-2001,San Benito,379411
Jun-2001,San Benito,355263
Jul-2001,San Benito,365384
Aug-2001,San Benito,350000
Sep-2001,San Benito,388094
Oct-2001,San Benito,369999
Nov-2001,San Benito,358695
Dec-2001,San Benito,342105
Jan-2002,San Benito,355555
Feb-2002,San Benito,356666
Mar-2002,San Benito,368333
Apr-2002,San Benito,362499
May-2002,San Benito,384999
Jun-2002,San Benito,372618
Jul-2002,San Benito,369767
Aug-2002,San Benito,369117
Sep-2002,San Benito,385713
Oct-2002,San Benito,377940
Nov-2002,San Benito,378124
Dec-2002,San Benito,397499
Jan-2003,San Benito,393749
Feb-2003,San Benito,379031
Mar-2003,San Benito,371738
Apr-2003,San Benito,381578
May-2003,San Benito,378378
Jun-2003,San Benito,412000
Jul-2003,San Benito,397058
Aug-2003,San Benito,393242
Sep-2003,San Benito,388749
Oct-2003,San Benito,418000
Nov-2003,San Benito,436363
Dec-2003,San Benito,433333
Jan-2004,San Benito,413333
Feb-2004,San Benito,438000
Mar-2004,San Benito,472580
Apr-2004,San Benito,484146
May-2004,San Benito,477585
Jun-2004,San Benito,500000
Jul-2004,San Benito,497367
Aug-2004,San Benito,557432
Sep-2004,San Benito,524193
Oct-2004,San Benito,531250
Nov-2004,San Benito,561111
Dec-2004,San Benito,589285
Jan-2005,San Benito,610576
Feb-2005,San Benito,625000
Mar-2005,San Benito,637755
Apr-2005,San Benito,655555
May-2005,San Benito,671195
Jun-2005,San Benito,620000
Jul-2005,San Benito,625000
Aug-2005,San Benito,605000
Sep-2005,San Benito,590000
Oct-2005,San Benito,610000
Nov-2005,San Benito,648500
Dec-2005,San Benito,650000
Jan-2006,San Benito,640000
Feb-2006,San Benito,600000
Mar-2006,San Benito,600000
Apr-2006,San Benito,632500
May-2006,San Benito,635000
Jun-2006,San Benito,623950
Jul-2006,San Benito,584900
Aug-2006,San Benito,599900
Sep-2006,San Benito,574500
Oct-2006,San Benito,592500
Nov-2006,San Benito,570000
Dec-2006,San Benito,599900
Jan-2007,San Benito,595000
Feb-2007,San Benito,591500
Mar-2007,San Benito,595000
Apr-2007,San Benito,589975
May-2007,San Benito,627500
Jun-2007,San Benito,627500
Jul-2007,San Benito,532000
Aug-2007,San Benito,560000
Sep-2007,San Benito,525000
Oct-2007,San Benito,450000
Nov-2007,San Benito,417000
Dec-2007,San Benito,417000
Jan-2008,San Benito,411000
Feb-2008,San Benito,370000
Mar-2008,San Benito,359900
Apr-2008,San Benito,402450
May-2008,San Benito,335000
Jun-2008,San Benito,309000
Jul-2008,San Benito,320000
Aug-2008,San Benito,312500
Sep-2008,San Benito,320250
Oct-2008,San Benito,275000
Nov-2008,San Benito,299950
Dec-2008,San Benito,276950
Jan-2009,San Benito,265000
Feb-2009,San Benito,255000
Mar-2009,San Benito,258500
Apr-2009,San Benito,250000
May-2009,San Benito,251579
Jun-2009,San Benito,273950
Jul-2009,San Benito,239000
Aug-2009,San Benito,272500
Sep-2009,San Benito,270000
Oct-2009,San Benito,273000
Nov-2009,San Benito,295000
Dec-2009,San Benito,260000
Jan-2010,San Benito,325000
Feb-2010,San Benito,279540
Mar-2010,San Benito,275610
Apr-2010,San Benito,333000
May-2010,San Benito,296500
Jun-2010,San Benito,315000
Jul-2010,San Benito,265000
Aug-2010,San Benito,280000
Sep-2010,San Benito,274000
Oct-2010,San Benito,250000
Nov-2010,San Benito,283450
Dec-2010,San Benito,279900
Jan-2011,San Benito,279000
Feb-2011,San Benito,285000
Mar-2011,San Benito,247500
Apr-2011,San Benito,261000
May-2011,San Benito,275000
Jun-2011,San Benito,249000
Jul-2011,San Benito,242500
Aug-2011,San Benito,239900
Sep-2011,San Benito,272500
Oct-2011,San Benito,268000
Nov-2011,San Benito,245000
Dec-2011,San Benito,259200
Jan-2012,San Benito,260000
Feb-2012,San Benito,255500
Mar-2012,San Benito,232350
Apr-2012,San Benito,287450
May-2012,San Benito,275000
Jun-2012,San Benito,261900
Jul-2012,San Benito,272000
Aug-2012,San Benito,335000
Sep-2012,San Benito,311000
Oct-2012,San Benito,280000
Nov-2012,San Benito,365000
Dec-2012,San Benito,364480
Jan-2013,San Benito,310500
Feb-2013,San Benito,330000
Mar-2013,San Benito,348000
Apr-2013,San Benito,358000
May-2013,San Benito,355000
Jun-2013,San Benito,382620
Jul-2013,San Benito,400000
Aug-2013,San Benito,387000
Sep-2013,San Benito,428950
Oct-2013,San Benito,397500
Nov-2013,San Benito,380000
Dec-2013,San Benito,410000
Jan-2014,San Benito,404000
Feb-2014,San Benito,399000
Mar-2014,San Benito,418000
Apr-2014,San Benito,430000
May-2014,San Benito,417500
Jun-2014,San Benito,420000
Jul-2014,San Benito,415000
Aug-2014,San Benito,415000
Sep-2014,San Benito,424000
Oct-2014,San Benito,435000
Nov-2014,San Benito,431000
Dec-2014,San Benito,435000
Jan-2015,San Benito,435000
Feb-2015,San Benito,450000
Mar-2015,San Benito,474900
Apr-2015,San Benito,465000
May-2015,San Benito,444990
Jun-2015,San Benito,479000
Jul-2015,San Benito,450000
Aug-2015,San Benito,460000
Sep-2015,San Benito,466000
Oct-2015,San Benito,487500
Nov-2015,San Benito,512500
Dec-2015,San Benito,452500
Jan-2016,San Benito,480000
Feb-2016,San Benito,464500
Mar-2016,San Benito,495000
Apr-2016,San Benito,479000
May-2016,San Benito,479000
Jun-2016,San Benito,511500
Jul-2016,San Benito,485000
Aug-2016,San Benito,538380
Sep-2016,San Benito,527500
Oct-2016,San Benito,506000
Nov-2016,San Benito,503090
Dec-2016,San Benito,475000
Jan-2017,San Benito,550000
Feb-2017,San Benito,517500
Mar-2017,San Benito,525000
Apr-2017,San Benito,521000
May-2017,San Benito,520000
Jun-2017,San Benito,535000
Jul-2017,San Benito,535000
Aug-2017,San Benito,600000
Sep-2017,San Benito,508500
Oct-2017,San Benito,545000
Nov-2017,San Benito,649880
Dec-2017,San Benito,537000
Jan-2018,San Benito,555000
Feb-2018,San Benito,545000
Mar-2018,San Benito,586670
Apr-2018,San Benito,569217
May-2018,San Benito,579900
Jun-2018,San Benito,570400
Jul-2018,San Benito,626500
Aug-2018,San Benito,575000
Sep-2018,San Benito,562000
Oct-2018,San Benito,597000
Nov-2018,San Benito,583200
Dec-2018,San Benito,577000
Jan-2019,San Benito,595000
Feb-2019,San Benito,600000
Mar-2019,San Benito,610000
Apr-2019,San Benito,550900
May-2019,San Benito,600000
Jun-2019,San Benito,585500
Jul-2019,San Benito,570000
Aug-2019,San Benito,609950
Sep-2019,San Benito,610410
Oct-2019,San Benito,604940
Nov-2019,San Benito,595000
Dec-2019,San Benito,600000
Jan-2020,San Benito,575020
Feb-2020,San Benito,595000
Mar-2020,San Benito,605000
Apr-2020,San Benito,614950
May-2020,San Benito,660500
Jun-2020,San Benito,586400
Jul-2020,San Benito,675000
Aug-2020,San Benito,625000
Sep-2020,San Benito,687000
Oct-2020,San Benito,634000
Nov-2020,San Benito,665590
Dec-2020,San Benito,729500
Jan-2021,San Benito,695000
Feb-2021,San Benito,700000
Mar-2021,San Benito,765000
Apr-2021,San Benito,722500
May-2021,San Benito,810000
Jun-2021,San Benito,794690
Jul-2021,San Benito,781000
Aug-2021,San Benito,774510
Sep-2021,San Benito,792500
Oct-2021,San Benito,768000
Nov-2021,San Benito,800000
Dec-2021,San Benito,790000
Jan-2022,San Benito,842500
Jan-1990,San Bernardino,128806
Feb-1990,San Bernardino,124545
Mar-1990,San Bernardino,127017
Apr-1990,San Bernardino,131485
May-1990,San Bernardino,130538
Jun-1990,San Bernardino,130769
Jul-1990,San Bernardino,131481
Aug-1990,San Bernardino,129601
Sep-1990,San Bernardino,126497
Oct-1990,San Bernardino,126666
Nov-1990,San Bernardino,133596
Dec-1990,San Bernardino,127787
Jan-1991,San Bernardino,131428
Feb-1991,San Bernardino,130000
Mar-1991,San Bernardino,134416
Apr-1991,San Bernardino,133377
May-1991,San Bernardino,134810
Jun-1991,San Bernardino,132513
Jul-1991,San Bernardino,140294
Aug-1991,San Bernardino,132409
Sep-1991,San Bernardino,135063
Oct-1991,San Bernardino,137631
Nov-1991,San Bernardino,132325
Dec-1991,San Bernardino,134469
Jan-1992,San Bernardino,136021
Feb-1992,San Bernardino,135342
Mar-1992,San Bernardino,134592
Apr-1992,San Bernardino,138428
May-1992,San Bernardino,136619
Jun-1992,San Bernardino,133521
Jul-1992,San Bernardino,137449
Aug-1992,San Bernardino,134537
Sep-1992,San Bernardino,132948
Oct-1992,San Bernardino,136829
Nov-1992,San Bernardino,136703
Dec-1992,San Bernardino,134562
Jan-1993,San Bernardino,135444
Feb-1993,San Bernardino,135000
Mar-1993,San Bernardino,139422
Apr-1993,San Bernardino,132745
May-1993,San Bernardino,138022
Jun-1993,San Bernardino,134076
Jul-1993,San Bernardino,139249
Aug-1993,San Bernardino,137130
Sep-1993,San Bernardino,134545
Oct-1993,San Bernardino,133723
Nov-1993,San Bernardino,135904
Dec-1993,San Bernardino,133278
Jan-1994,San Bernardino,135973
Feb-1994,San Bernardino,132112
Mar-1994,San Bernardino,131102
Apr-1994,San Bernardino,131908
May-1994,San Bernardino,131709
Jun-1994,San Bernardino,131600
Jul-1994,San Bernardino,130625
Aug-1994,San Bernardino,131896
Sep-1994,San Bernardino,131985
Oct-1994,San Bernardino,129642
Nov-1994,San Bernardino,129680
Dec-1994,San Bernardino,127655
Jan-1995,San Bernardino,127287
Feb-1995,San Bernardino,122112
Mar-1995,San Bernardino,119210
Apr-1995,San Bernardino,125321
May-1995,San Bernardino,122566
Jun-1995,San Bernardino,123474
Jul-1995,San Bernardino,126603
Aug-1995,San Bernardino,122569
Sep-1995,San Bernardino,118898
Oct-1995,San Bernardino,122836
Nov-1995,San Bernardino,120603
Dec-1995,San Bernardino,115688
Jan-1996,San Bernardino,116395
Feb-1996,San Bernardino,118823
Mar-1996,San Bernardino,116808
Apr-1996,San Bernardino,119632
May-1996,San Bernardino,115144
Jun-1996,San Bernardino,120504
Jul-1996,San Bernardino,114210
Aug-1996,San Bernardino,116339
Sep-1996,San Bernardino,109382
Oct-1996,San Bernardino,108084
Nov-1996,San Bernardino,110988
Dec-1996,San Bernardino,108571
Jan-1997,San Bernardino,109569
Feb-1997,San Bernardino,108333
Mar-1997,San Bernardino,113900
Apr-1997,San Bernardino,116708
May-1997,San Bernardino,116823
Jun-1997,San Bernardino,114880
Jul-1997,San Bernardino,112571
Aug-1997,San Bernardino,109705
Sep-1997,San Bernardino,109792
Oct-1997,San Bernardino,110865
Nov-1997,San Bernardino,113496
Dec-1997,San Bernardino,111300
Jan-1998,San Bernardino,94851
Feb-1998,San Bernardino,93664
Mar-1998,San Bernardino,98609
Apr-1998,San Bernardino,97813
May-1998,San Bernardino,96230
Jun-1998,San Bernardino,115882
Jul-1998,San Bernardino,126415
Aug-1998,San Bernardino,119770
Sep-1998,San Bernardino,117878
Oct-1998,San Bernardino,121758
Nov-1998,San Bernardino,115767
Dec-1998,San Bernardino,116590
Jan-1999,San Bernardino,112138
Feb-1999,San Bernardino,115112
Mar-1999,San Bernardino,115726
Apr-1999,San Bernardino,114557
May-1999,San Bernardino,122623
Jun-1999,San Bernardino,119325
Jul-1999,San Bernardino,120713
Aug-1999,San Bernardino,118066
Sep-1999,San Bernardino,120003
Oct-1999,San Bernardino,115788
Nov-1999,San Bernardino,115724
Dec-1999,San Bernardino,113923
Jan-2000,San Bernardino,117881
Feb-2000,San Bernardino,109000
Mar-2000,San Bernardino,113346
Apr-2000,San Bernardino,117488
May-2000,San Bernardino,115626
Jun-2000,San Bernardino,118078
Jul-2000,San Bernardino,117821
Aug-2000,San Bernardino,121522
Sep-2000,San Bernardino,124741
Oct-2000,San Bernardino,127600
Nov-2000,San Bernardino,121206
Dec-2000,San Bernardino,118965
Jan-2001,San Bernardino,113863
Feb-2001,San Bernardino,118118
Mar-2001,San Bernardino,127226
Apr-2001,San Bernardino,127434
May-2001,San Bernardino,130446
Jun-2001,San Bernardino,133956
Jul-2001,San Bernardino,134593
Aug-2001,San Bernardino,132461
Sep-2001,San Bernardino,131104
Oct-2001,San Bernardino,133785
Nov-2001,San Bernardino,138922
Dec-2001,San Bernardino,137889
Jan-2002,San Bernardino,136576
Feb-2002,San Bernardino,131963
Mar-2002,San Bernardino,134868
Apr-2002,San Bernardino,137939
May-2002,San Bernardino,141828
Jun-2002,San Bernardino,144109
Jul-2002,San Bernardino,148945
Aug-2002,San Bernardino,145980
Sep-2002,San Bernardino,154986
Oct-2002,San Bernardino,154136
Nov-2002,San Bernardino,157278
Dec-2002,San Bernardino,153868
Jan-2003,San Bernardino,160694
Feb-2003,San Bernardino,154696
Mar-2003,San Bernardino,159385
Apr-2003,San Bernardino,164671
May-2003,San Bernardino,167035
Jun-2003,San Bernardino,173743
Jul-2003,San Bernardino,176683
Aug-2003,San Bernardino,185513
Sep-2003,San Bernardino,183762
Oct-2003,San Bernardino,185421
Nov-2003,San Bernardino,185924
Dec-2003,San Bernardino,188974
Jan-2004,San Bernardino,191443
Feb-2004,San Bernardino,195793
Mar-2004,San Bernardino,207388
Apr-2004,San Bernardino,223089
May-2004,San Bernardino,229532
Jun-2004,San Bernardino,241507
Jul-2004,San Bernardino,258002
Aug-2004,San Bernardino,259229
Sep-2004,San Bernardino,256502
Oct-2004,San Bernardino,256039
Nov-2004,San Bernardino,265128
Dec-2004,San Bernardino,261724
Jan-2005,San Bernardino,276170
Feb-2005,San Bernardino,281273
Mar-2005,San Bernardino,285052
Apr-2005,San Bernardino,301799
May-2005,San Bernardino,301034
Jun-2005,San Bernardino,318874
Jul-2005,San Bernardino,327820
Aug-2005,San Bernardino,329616
Sep-2005,San Bernardino,334094
Oct-2005,San Bernardino,338114
Nov-2005,San Bernardino,336873
Dec-2005,San Bernardino,334700
Jan-2006,San Bernardino,338555
Feb-2006,San Bernardino,341273
Mar-2006,San Bernardino,346600
Apr-2006,San Bernardino,349466
May-2006,San Bernardino,345882
Jun-2006,San Bernardino,347955
Jul-2006,San Bernardino,348463
Aug-2006,San Bernardino,350288
Sep-2006,San Bernardino,343122
Oct-2006,San Bernardino,342548
Nov-2006,San Bernardino,345736
Dec-2006,San Bernardino,335612
Jan-2007,San Bernardino,343873
Feb-2007,San Bernardino,322066
Mar-2007,San Bernardino,332978
Apr-2007,San Bernardino,339451
May-2007,San Bernardino,340316
Jun-2007,San Bernardino,328469
Jul-2007,San Bernardino,310513
Aug-2007,San Bernardino,311962
Sep-2007,San Bernardino,287499
Oct-2007,San Bernardino,284848
Nov-2007,San Bernardino,298234
Dec-2007,San Bernardino,258437
Jan-2008,San Bernardino,257647
Feb-2008,San Bernardino,233405
Mar-2008,San Bernardino,232465
Apr-2008,San Bernardino,225842
May-2008,San Bernardino,215000
Jun-2008,San Bernardino,204586
Jul-2008,San Bernardino,196609
Aug-2008,San Bernardino,190666
Sep-2008,San Bernardino,177302
Oct-2008,San Bernardino,171807
Nov-2008,San Bernardino,167017
Dec-2008,San Bernardino,156478
Jan-2009,San Bernardino,138605
Feb-2009,San Bernardino,135527
Mar-2009,San Bernardino,131853
Apr-2009,San Bernardino,121685
May-2009,San Bernardino,120406
Jun-2009,San Bernardino,123141
Jul-2009,San Bernardino,123526
Aug-2009,San Bernardino,126704
Sep-2009,San Bernardino,129879
Oct-2009,San Bernardino,131578
Nov-2009,San Bernardino,135987
Dec-2009,San Bernardino,135938
Jan-2010,San Bernardino,134999
Feb-2010,San Bernardino,134047
Mar-2010,San Bernardino,137585
Apr-2010,San Bernardino,138220
May-2010,San Bernardino,137370
Jun-2010,San Bernardino,141895
Jul-2010,San Bernardino,144627
Aug-2010,San Bernardino,144210
Sep-2010,San Bernardino,141150
Oct-2010,San Bernardino,140360
Nov-2010,San Bernardino,138340
Dec-2010,San Bernardino,134760
Jan-2011,San Bernardino,138040
Feb-2011,San Bernardino,131470
Mar-2011,San Bernardino,130690
Apr-2011,San Bernardino,128900
May-2011,San Bernardino,127380
Jun-2011,San Bernardino,129570
Jul-2011,San Bernardino,133950
Aug-2011,San Bernardino,135030
Sep-2011,San Bernardino,130820
Oct-2011,San Bernardino,132210
Nov-2011,San Bernardino,135280
Dec-2011,San Bernardino,128450
Jan-2012,San Bernardino,129920
Feb-2012,San Bernardino,132500
